#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T04:41:24.544944Z,AC room,184,18.85,00:15:20
,,0,2025-05-06T04:41:29.456413Z,AC room,185,18.87,00:15:25
,,0,2025-05-06T04:41:34.473988Z,AC room,186,18.89,00:15:30
,,0,2025-05-06T04:41:39.602234Z,AC room,187,18.89,00:15:35
,,0,2025-05-06T04:41:44.524474Z,AC room,188,18.93,00:15:40
,,0,2025-05-06T04:41:49.438259Z,AC room,189,18.91,00:15:45
,,0,2025-05-06T04:41:54.551308Z,AC room,190,18.89,00:15:50
,,0,2025-05-06T04:41:59.460809Z,AC room,191,18.91,00:15:55
,,0,2025-05-06T04:42:04.480636Z,AC room,192,18.93,00:16:00
,,0,2025-05-06T04:42:09.498016Z,AC room,193,18.97,00:16:05
,,0,2025-05-06T04:42:14.460847Z,AC room,194,18.97,00:16:10
,,0,2025-05-06T04:42:19.527587Z,AC room,195,18.95,00:16:15
,,0,2025-05-06T04:42:24.549191Z,AC room,196,18.97,00:16:20
,,0,2025-05-06T04:42:29.465036Z,AC room,197,18.97,00:16:25
,,0,2025-05-06T04:42:34.484012Z,AC room,198,18.99,00:16:30
,,0,2025-05-06T04:42:39.497547Z,AC room,199,19.03,00:16:35
,,0,2025-05-06T04:42:44.518802Z,AC room,200,19.01,00:16:40
,,0,2025-05-06T04:42:49.537617Z,AC room,201,19.01,00:16:45
,,0,2025-05-06T04:42:54.451453Z,AC room,202,18.99,00:16:50
,,0,2025-05-06T04:42:59.470762Z,AC room,203,19.07,00:16:55
,,0,2025-05-06T04:43:04.486723Z,AC room,204,19.07,00:17:00
,,0,2025-05-06T04:43:09.503064Z,AC room,205,19.03,00:17:05
,,0,2025-05-06T04:43:14.519667Z,AC room,206,19.07,00:17:10
,,0,2025-05-06T04:43:19.536584Z,AC room,207,19.09,00:17:15
,,0,2025-05-06T04:43:24.553715Z,AC room,208,19.09,00:17:20
,,0,2025-05-06T04:43:29.469715Z,AC room,209,19.11,00:17:25
,,0,2025-05-06T04:43:34.492507Z,AC room,210,19.13,00:17:30
,,0,2025-05-06T04:43:39.507982Z,AC room,211,19.11,00:17:35
,,0,2025-05-06T04:43:44.523189Z,AC room,212,19.11,00:17:40
,,0,2025-05-06T04:43:49.542032Z,AC room,213,19.15,00:17:45
,,0,2025-05-06T04:43:54.459882Z,AC room,214,19.13,00:17:50
,,0,2025-05-06T04:43:59.477395Z,AC room,215,19.13,00:17:55
,,0,2025-05-06T04:44:04.488095Z,AC room,216,19.17,00:18:00
,,0,2025-05-06T04:44:09.485674Z,AC room,217,19.17,00:18:05
,,0,2025-05-06T04:44:14.529098Z,AC room,218,19.17,00:18:10
,,0,2025-05-06T04:44:19.456237Z,AC room,219,19.19,00:18:15
,,0,2025-05-06T04:44:24.440273Z,AC room,220,19.19,00:18:20
,,0,2025-05-06T04:44:29.478821Z,AC room,221,19.21,00:18:25
,,0,2025-05-06T04:44:34.507824Z,AC room,222,19.21,00:18:30
,,0,2025-05-06T04:44:39.671717Z,AC room,223,19.23,00:18:35
,,0,2025-05-06T04:44:44.54919Z,AC room,224,19.25,00:18:40
,,0,2025-05-06T04:44:49.718875Z,AC room,225,19.23,00:18:45
,,0,2025-05-06T04:44:54.463946Z,AC room,226,19.25,00:18:50
,,0,2025-05-06T04:44:59.439416Z,AC room,227,19.25,00:18:55
,,0,2025-05-06T04:45:04.501422Z,AC room,228,19.31,00:19:00
,,0,2025-05-06T04:45:09.455778Z,AC room,229,19.29,00:19:05
,,0,2025-05-06T04:45:14.601106Z,AC room,230,19.21,00:19:10
,,0,2025-05-06T04:45:19.451487Z,AC room,231,19.21,00:19:15
,,0,2025-05-06T04:45:24.467207Z,AC room,232,19.15,00:19:20
,,0,2025-05-06T04:45:29.484382Z,AC room,233,19.13,00:19:25
,,0,2025-05-06T04:45:34.60651Z,AC room,234,19.07,00:19:30
,,0,2025-05-06T04:45:39.520934Z,AC room,235,19.01,00:19:35
,,0,2025-05-06T04:45:44.537978Z,AC room,236,18.95,00:19:40
,,0,2025-05-06T04:45:49.455436Z,AC room,237,18.89,00:19:45
,,0,2025-05-06T04:45:54.57386Z,AC room,238,18.79,00:19:50
,,0,2025-05-06T04:45:59.48634Z,AC room,239,18.73,00:19:55
,,0,2025-05-06T04:46:04.502408Z,AC room,240,18.67,00:20:00
,,0,2025-05-06T04:46:09.526697Z,AC room,241,18.57,00:20:05
,,0,2025-05-06T04:46:14.545825Z,AC room,242,18.49,00:20:10
,,0,2025-05-06T04:46:19.558433Z,AC room,243,18.41,00:20:15
,,0,2025-05-06T04:46:24.586534Z,AC room,244,18.29,00:20:20
,,0,2025-05-06T04:46:29.490332Z,AC room,245,18.25,00:20:25
,,0,2025-05-06T04:46:34.513156Z,AC room,246,18.19,00:20:30
,,0,2025-05-06T04:46:39.526414Z,AC room,247,18.17,00:20:35
,,0,2025-05-06T04:46:44.550805Z,AC room,248,18.13,00:20:40
,,0,2025-05-06T04:46:49.461174Z,AC room,249,18.09,00:20:45
,,0,2025-05-06T04:46:54.478811Z,AC room,250,18.05,00:20:50
,,0,2025-05-06T04:46:59.492796Z,AC room,251,17.95,00:20:55
,,0,2025-05-06T04:47:04.515419Z,AC room,252,17.91,00:21:00
,,0,2025-05-06T04:47:09.532504Z,AC room,253,17.85,00:21:05
,,0,2025-05-06T04:47:14.450615Z,AC room,254,17.77,00:21:10
,,0,2025-05-06T04:47:19.465577Z,AC room,255,17.73,00:21:15
,,0,2025-05-06T04:47:24.482375Z,AC room,256,17.67,00:21:20
,,0,2025-05-06T04:47:29.499587Z,AC room,257,17.61,00:21:25
,,0,2025-05-06T04:47:34.516557Z,AC room,258,17.57,00:21:30
,,0,2025-05-06T04:47:39.536151Z,AC room,259,17.53,00:21:35
,,0,2025-05-06T04:47:44.461028Z,AC room,260,17.45,00:21:40
,,0,2025-05-06T04:47:49.470974Z,AC room,261,17.43,00:21:45
,,0,2025-05-06T04:47:54.586092Z,AC room,262,17.39,00:21:50
,,0,2025-05-06T04:47:59.51247Z,AC room,263,17.31,00:21:55
,,0,2025-05-06T04:48:04.52169Z,AC room,264,17.23,00:22:00
,,0,2025-05-06T04:48:09.536048Z,AC room,265,17.21,00:22:05
,,0,2025-05-06T04:48:14.450708Z,AC room,266,17.17,00:22:10
,,0,2025-05-06T04:48:19.46622Z,AC room,267,17.11,00:22:15
,,0,2025-05-06T04:48:24.488804Z,AC room,268,17.09,00:22:20
,,0,2025-05-06T04:48:29.50493Z,AC room,269,17.01,00:22:25
,,0,2025-05-06T04:48:34.521428Z,AC room,270,16.99,00:22:30
,,0,2025-05-06T04:48:39.542358Z,AC room,271,16.97,00:22:35
,,0,2025-05-06T04:48:44.451127Z,AC room,272,16.99,00:22:40
,,0,2025-05-06T04:48:49.469689Z,AC room,273,16.97,00:22:45
,,0,2025-05-06T04:48:54.495324Z,AC room,274,16.99,00:22:50
,,0,2025-05-06T04:48:59.510399Z,AC room,275,16.99,00:22:55
,,0,2025-05-06T04:49:04.530896Z,AC room,276,17.07,00:23:00
,,0,2025-05-06T04:49:09.547327Z,AC room,277,17.11,00:23:05
,,0,2025-05-06T04:49:14.563503Z,AC room,278,17.15,00:23:10
,,0,2025-05-06T04:49:19.474397Z,AC room,279,17.21,00:23:15
,,0,2025-05-06T04:49:24.598908Z,AC room,280,17.23,00:23:20
,,0,2025-05-06T04:49:29.513963Z,AC room,281,17.23,00:23:25
,,0,2025-05-06T04:49:34.529962Z,AC room,282,17.31,00:23:30
,,0,2025-05-06T04:49:39.653465Z,AC room,283,17.37,00:23:35
