#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T13:13:12.023775Z,soldering object,322,76.81,00:26:51
,,0,2025-05-06T13:13:17.237398Z,soldering object,323,77.07,00:26:56
,,0,2025-05-06T13:13:22.094781Z,soldering object,324,77.25,00:27:01
,,0,2025-05-06T13:13:26.998123Z,soldering object,325,77.09,00:27:06
,,0,2025-05-06T13:13:32.153189Z,soldering object,326,77.39,00:27:11
,,0,2025-05-06T13:13:37.100437Z,soldering object,327,77.83,00:27:16
,,0,2025-05-06T13:13:42.464248Z,soldering object,328,77.29,00:27:21
,,0,2025-05-06T13:13:47.340418Z,soldering object,329,76.53,00:27:26
,,0,2025-05-06T13:13:51.955343Z,soldering object,330,76.01,00:27:31
,,0,2025-05-06T13:13:57.006656Z,soldering object,331,75.35,00:27:36
,,0,2025-05-06T13:14:02.035073Z,soldering object,332,74.81,00:27:41
,,0,2025-05-06T13:14:07.037164Z,soldering object,333,74.31,00:27:46
,,0,2025-05-06T13:14:12.054653Z,soldering object,334,73.69,00:27:51
,,0,2025-05-06T13:14:17.077272Z,soldering object,335,73.03,00:27:56
,,0,2025-05-06T13:14:22.203952Z,soldering object,336,72.99,00:28:01
,,0,2025-05-06T13:14:27.00978Z,soldering object,337,73.03,00:28:06
,,0,2025-05-06T13:14:31.955191Z,soldering object,338,73.21,00:28:11
,,0,2025-05-06T13:14:37.04338Z,soldering object,339,75.21,00:28:16
,,0,2025-05-06T13:14:42.059412Z,soldering object,340,76.49,00:28:21
,,0,2025-05-06T13:14:46.973482Z,soldering object,341,77.41,00:28:26
,,0,2025-05-06T13:14:51.991458Z,soldering object,342,78.45,00:28:31
,,0,2025-05-06T13:14:57.009033Z,soldering object,343,79.03,00:28:36
,,0,2025-05-06T13:15:01.989936Z,soldering object,344,78.61,00:28:41
,,0,2025-05-06T13:15:07.043185Z,soldering object,345,77.83,00:28:46
,,0,2025-05-06T13:15:12.061672Z,soldering object,346,77.41,00:28:51
,,0,2025-05-06T13:15:16.977794Z,soldering object,347,76.55,00:28:56
,,0,2025-05-06T13:15:22.204559Z,soldering object,348,75.59,00:29:01
,,0,2025-05-06T13:15:27.01154Z,soldering object,349,74.75,00:29:06
,,0,2025-05-06T13:15:32.029362Z,soldering object,350,73.87,00:29:11
